256.672, 130.444, 8.339, 11.639 False
256.395, 130.433, 8.339, 11.672 False
256.117, 130.421, 8.339, 11.705 False
255.839, 130.410, 8.339, 11.738 False
255.561, 130.399, 8.338, 11.771 False
255.284, 130.387, 8.338, 11.804 False
255.006, 130.376, 8.338, 11.837 False
254.728, 130.365, 8.338, 11.870 False
254.451, 130.353, 8.338, 11.903 False
254.173, 130.342, 8.338, 11.936 False
253.895, 130.330, 8.338, 11.969 False
253.617, 130.318, 8.338, 12.002 False
253.340, 130.307, 8.338, 12.035 False
253.062, 130.295, 8.337, 12.068 False
252.784, 130.283, 8.337, 12.101 False
252.507, 130.272, 8.337, 12.134 False
252.229, 130.260, 8.337, 12.167 False
251.951, 130.248, 8.337, 12.200 False
251.674, 130.237, 8.337, 12.233 False
251.396, 130.224, 8.337, 12.266 False
251.119, 130.212, 8.337, 12.299 False
250.841, 130.200, 8.337, 12.332 False
250.563, 130.188, 8.336, 12.365 False
250.286, 130.176, 8.336, 12.398 False
250.008, 130.164, 8.336, 12.431 False
249.731, 130.152, 8.336, 12.464 False
249.453, 130.140, 8.336, 12.497 False
249.175, 130.128, 8.336, 12.530 False
248.898, 130.116, 8.336, 12.563 False
248.620, 130.104, 8.336, 12.596 False
248.342, 130.092, 8.336, 12.629 False
248.065, 130.080, 8.336, 12.662 False
247.787, 130.068, 8.336, 12.695 False
247.510, 130.056, 8.336, 12.728 False
247.232, 130.044, 8.336, 12.761 False
246.954, 130.032, 8.336, 12.794 False
246.677, 130.020, 8.335, 12.827 False
246.399, 130.008, 8.335, 12.860 False
246.122, 129.996, 8.335, 12.893 False
245.844, 129.984, 8.335, 12.926 False
245.567, 129.972, 8.335, 12.959 False
245.289, 129.961, 8.335, 12.992 False
245.011, 129.949, 8.335, 13.025 False
244.734, 129.937, 8.335, 13.058 False
244.456, 129.926, 8.335, 13.091 False
244.179, 129.914, 8.335, 13.124 False
243.901, 129.902, 8.335, 13.157 False
243.623, 129.891, 8.335, 13.190 False
243.346, 129.879, 8.335, 13.223 False
243.068, 129.868, 8.335, 13.256 False
242.791, 129.857, 8.335, 13.289 False
242.513, 129.845, 8.335, 13.322 False
242.236, 129.834, 8.335, 13.355 False
241.958, 129.823, 8.335, 13.388 False
241.680, 129.811, 8.335, 13.421 False
241.403, 129.800, 8.335, 13.454 False
241.125, 129.790, 8.334, 13.487 False
240.848, 129.779, 8.334, 13.520 False
240.570, 129.768, 8.334, 13.553 False
240.292, 129.757, 8.334, 13.586 False
240.015, 129.747, 8.334, 13.619 False
239.737, 129.736, 8.334, 13.652 False
239.459, 129.725, 8.334, 13.685 False
239.182, 129.715, 8.334, 13.718 False
238.904, 129.705, 8.334, 13.751 False
238.627, 129.695, 8.334, 13.784 False
238.349, 129.685, 8.334, 13.817 False
238.071, 129.675, 8.334, 13.850 False
237.794, 129.665, 8.334, 13.883 False
237.516, 129.655, 8.334, 13.916 False
237.239, 129.646, 8.334, 13.949 False
236.961, 129.636, 8.334, 13.982 False
236.683, 129.626, 8.334, 14.015 False
236.406, 129.617, 8.334, 14.048 False
236.128, 129.607, 8.334, 14.081 False
235.850, 129.598, 8.334, 14.114 False
235.573, 129.588, 8.334, 14.147 False
235.295, 129.579, 8.334, 14.180 False
235.017, 129.570, 8.334, 14.213 False
234.740, 129.561, 8.334, 14.246 False
234.462, 129.552, 8.334, 14.279 False
234.184, 129.543, 8.334, 14.312 False
233.907, 129.534, 8.334, 14.345 False
233.629, 129.525, 8.334, 14.378 False
233.352, 129.516, 8.334, 14.411 False
233.074, 129.508, 8.334, 14.444 False
232.796, 129.499, 8.334, 14.477 False
232.519, 129.490, 8.334, 14.510 False
232.241, 129.482, 8.334, 14.543 False
231.963, 129.474, 8.334, 14.576 False
231.686, 129.465, 8.334, 14.609 False
231.408, 129.457, 8.334, 14.642 False
231.130, 129.449, 8.334, 14.675 False
230.853, 129.441, 8.334, 14.708 False
230.575, 129.433, 8.334, 14.741 False
230.297, 129.425, 8.334, 14.774 False
230.020, 129.417, 8.334, 14.807 False
229.742, 129.410, 8.334, 14.840 False
229.464, 129.402, 8.334, 14.873 False
229.187, 129.394, 8.334, 14.906 False
228.909, 129.387, 8.333, 14.939 False
228.631, 129.380, 8.333, 14.972 False
228.353, 129.372, 8.333, 15.005 False
228.076, 129.365, 8.333, 15.038 False
227.798, 129.358, 8.333, 15.071 False
227.520, 129.351, 8.333, 15.104 False
227.243, 129.344, 8.333, 15.137 False
226.965, 129.337, 8.333, 15.170 False
226.687, 129.330, 8.333, 15.203 False
226.410, 129.324, 8.333, 15.236 False
226.132, 129.317, 8.333, 15.269 False
225.854, 129.310, 8.333, 15.302 False
225.576, 129.304, 8.333, 15.335 False
225.299, 129.298, 8.333, 15.368 False
225.021, 129.292, 8.333, 15.401 False
224.743, 129.285, 8.333, 15.434 False
224.466, 129.279, 8.333, 15.467 False
224.188, 129.273, 8.333, 15.500 False
223.910, 129.267, 8.333, 15.533 False
223.633, 129.262, 8.333, 15.566 False
223.355, 129.256, 8.333, 15.599 False
223.077, 129.250, 8.333, 15.632 False
222.799, 129.245, 8.333, 15.665 False
222.522, 129.240, 8.333, 15.698 False
222.244, 129.235, 8.333, 15.731 False
221.966, 129.230, 8.333, 15.764 False
221.688, 129.225, 8.333, 15.797 False
221.411, 129.220, 8.333, 15.830 False
221.133, 129.215, 8.333, 15.863 False
220.855, 129.210, 8.333, 15.896 False
220.577, 129.206, 8.333, 15.929 False
220.300, 129.201, 8.333, 15.962 False
220.022, 129.197, 8.333, 15.995 False
219.744, 129.192, 8.333, 16.028 False
219.466, 129.188, 8.333, 16.061 False
219.189, 129.184, 8.333, 16.094 False
218.911, 129.180, 8.333, 16.127 False
218.633, 129.176, 8.333, 16.160 False
218.356, 129.172, 8.333, 16.193 False
218.078, 129.168, 8.333, 16.226 False
217.800, 129.165, 8.333, 16.259 False
217.522, 129.161, 8.333, 16.292 False
217.245, 129.157, 8.333, 16.325 False
216.967, 129.154, 8.333, 16.358 False
216.689, 129.150, 8.333, 16.391 False
216.411, 129.147, 8.333, 16.424 False
216.134, 129.144, 8.333, 16.457 False
215.856, 129.141, 8.333, 16.490 False
215.578, 129.138, 8.333, 16.523 False
215.300, 129.136, 8.333, 16.556 False
215.023, 129.133, 8.333, 16.589 False
214.745, 129.130, 8.333, 16.622 False
214.467, 129.128, 8.333, 16.655 False
214.189, 129.125, 8.333, 16.688 False
213.912, 129.123, 8.333, 16.721 False
213.634, 129.121, 8.333, 16.754 False
213.356, 129.118, 8.333, 16.787 False
213.078, 129.116, 8.333, 16.820 False
212.800, 129.114, 8.333, 16.853 False
212.523, 129.112, 8.333, 16.886 False
212.245, 129.110, 8.333, 16.919 False
211.967, 129.109, 8.333, 16.952 False
211.689, 129.107, 8.333, 16.985 False
211.412, 129.105, 8.333, 17.018 False
211.134, 129.104, 8.333, 17.051 False
210.856, 129.102, 8.333, 17.084 False
210.578, 129.101, 8.333, 17.117 False
210.300, 129.099, 8.333, 17.150 False
210.023, 129.098, 8.333, 17.183 False
209.745, 129.097, 8.333, 17.216 False
209.467, 129.096, 8.333, 17.249 False
209.189, 129.095, 8.333, 17.282 False
208.912, 129.094, 8.333, 17.315 False
208.634, 129.093, 8.333, 17.348 False
208.356, 129.092, 8.333, 17.381 False
208.078, 129.092, 8.333, 17.414 False
207.800, 129.091, 8.333, 17.447 False
207.523, 129.090, 8.333, 17.480 False
207.245, 129.090, 8.333, 17.513 False
206.967, 129.089, 8.333, 17.546 False
206.689, 129.089, 8.333, 17.579 False
206.412, 129.089, 8.333, 17.612 False
206.134, 129.089, 8.333, 17.645 False
205.856, 129.089, 8.333, 17.678 False
205.578, 129.089, 8.333, 17.711 False
205.301, 129.090, 8.333, 17.744 False
205.023, 129.090, 8.333, 17.777 False
204.745, 129.090, 8.333, 17.810 False
204.467, 129.090, 8.333, 17.843 False
204.189, 129.091, 8.333, 17.876 False
203.912, 129.091, 8.333, 17.909 False
203.634, 129.092, 8.333, 17.942 False
203.356, 129.093, 8.333, 17.975 False
203.078, 129.094, 8.333, 18.008 False
202.801, 129.095, 8.333, 18.041 False
202.523, 129.096, 8.333, 18.074 False
202.245, 129.097, 8.333, 18.107 False
201.967, 129.098, 8.333, 18.140 False
201.689, 129.099, 8.333, 18.173 False
201.412, 129.100, 8.333, 18.206 False
201.134, 129.101, 8.333, 18.239 False
200.856, 129.102, 8.333, 18.272 False
200.578, 129.104, 8.333, 18.305 False
200.301, 129.105, 8.333, 18.338 False
200.023, 129.107, 8.333, 18.371 False
199.745, 129.108, 8.333, 18.404 False
199.467, 129.110, 8.333, 18.437 False
199.189, 129.111, 8.333, 18.470 False
198.912, 129.113, 8.333, 18.503 False
198.634, 129.115, 8.333, 18.536 False
198.356, 129.116, 8.333, 18.569 False
198.078, 129.118, 8.333, 18.602 False
197.801, 129.120, 8.333, 18.635 False
197.523, 129.122, 8.333, 18.668 False
197.245, 129.124, 8.333, 18.701 False
196.967, 129.126, 8.333, 18.734 False
196.689, 129.128, 8.333, 18.767 False
196.412, 129.130, 8.333, 18.800 False
196.134, 129.132, 8.333, 18.833 False
195.856, 129.134, 8.333, 18.866 False
195.578, 129.136, 8.333, 18.899 False
195.301, 129.138, 8.333, 18.932 False
195.023, 129.141, 8.333, 18.965 False
194.745, 129.143, 8.333, 18.998 False
194.467, 129.145, 8.333, 19.031 False
194.190, 129.148, 8.333, 19.064 False
193.912, 129.150, 8.333, 19.097 False
193.634, 129.153, 8.333, 19.130 False
193.356, 129.155, 8.333, 19.163 False
193.078, 129.158, 8.333, 19.196 False
192.801, 129.160, 8.333, 19.229 False
192.523, 129.163, 8.333, 19.262 False
192.245, 129.165, 8.333, 19.295 False
191.967, 129.168, 8.333, 19.328 False
191.690, 129.170, 8.333, 19.361 False
191.412, 129.173, 8.333, 19.394 False
191.134, 129.176, 8.333, 19.427 False
190.856, 129.179, 8.333, 19.460 False
190.578, 129.181, 8.333, 19.493 False
190.301, 129.184, 8.333, 19.526 False
190.023, 129.187, 8.333, 19.559 False
189.745, 129.190, 8.333, 19.592 False
189.468, 129.193, 8.333, 19.625 False
