-181.074, -42.954, 13.454, 23.083
-181.073, -43.406, 13.558, 23.116
-181.066, -43.860, 13.641, 23.149
-181.059, -44.317, 13.746, 23.182
-181.060, -44.778, 13.832, 23.215
-181.059, -45.241, 13.936, 23.248
-181.061, -45.708, 14.030, 23.281
-181.062, -46.179, 14.134, 23.314
-181.055, -46.652, 14.217, 23.347
-181.051, -47.129, 14.321, 23.380
-181.054, -47.608, 14.390, 23.413
-181.055, -48.089, 14.449, 23.446
-181.049, -48.570, 14.447, 23.479
-181.044, -49.050, 14.414, 23.512
-181.047, -49.528, 14.334, 23.545
-181.048, -50.002, 14.237, 23.578
-181.041, -50.472, 14.121, 23.611
-181.036, -50.939, 14.010, 23.644
-181.039, -51.402, 13.901, 23.677
-181.039, -51.862, 13.812, 23.710
-181.032, -52.319, 13.731, 23.743
-181.026, -52.775, 13.674, 23.776
-181.027, -53.229, 13.622, 23.809
-181.027, -53.682, 13.592, 23.842
-181.019, -54.134, 13.562, 23.875
-181.012, -54.586, 13.557, 23.908
-181.013, -55.038, 13.549, 23.941
-181.012, -55.491, 13.563, 23.974
-181.014, -55.944, 13.577, 24.007
-181.015, -56.397, 13.606, 24.040
-181.008, -56.852, 13.626, 24.073
-181.003, -57.307, 13.669, 24.106
-181.006, -57.764, 13.700, 24.139
-181.008, -58.223, 13.753, 24.172
-181.001, -58.683, 13.792, 24.205
-180.996, -59.144, 13.853, 24.238
-180.999, -59.608, 13.901, 24.271
-181.000, -60.073, 13.968, 24.304
-180.993, -60.541, 14.020, 24.337
-180.987, -61.010, 14.094, 24.370
-180.989, -61.482, 14.152, 24.403
-180.989, -61.956, 14.230, 24.436
-180.982, -62.432, 14.291, 24.469
-180.975, -62.911, 14.373, 24.502
-180.976, -63.392, 14.438, 24.535
-180.976, -63.876, 14.523, 24.568
-180.967, -64.362, 14.590, 24.601
-180.960, -64.850, 14.678, 24.634
-180.960, -65.342, 14.748, 24.667
-180.959, -65.836, 14.838, 24.700
-180.960, -66.333, 14.917, 24.733
-180.961, -66.833, 15.008, 24.766
-180.954, -67.335, 15.079, 24.799
-180.949, -67.840, 15.172, 24.832
-180.951, -68.348, 15.247, 24.865
-180.953, -68.859, 15.341, 24.898
-180.946, -69.372, 15.415, 24.931
-180.941, -69.888, 15.510, 24.964
-180.943, -70.407, 15.586, 24.997
-180.944, -70.929, 15.681, 25.030
-180.937, -71.454, 15.757, 25.063
-180.931, -71.982, 15.853, 25.096
-180.933, -72.512, 15.931, 25.129
-180.933, -73.046, 16.027, 25.162
-180.926, -73.582, 16.103, 25.195
-180.919, -74.121, 16.201, 25.228
-180.920, -74.664, 16.278, 25.261
-180.919, -75.209, 16.375, 25.294
-180.910, -75.757, 16.452, 25.327
-180.903, -76.307, 16.549, 25.360
-180.902, -76.861, 16.627, 25.393
-180.901, -77.418, 16.724, 25.426
-180.891, -77.977, 16.801, 25.459
-180.882, -78.540, 16.898, 25.492
-180.881, -79.105, 16.976, 25.525
-180.878, -79.674, 17.073, 25.558
-180.879, -80.245, 17.158, 25.591
-180.878, -80.819, 17.254, 25.624
-180.870, -81.396, 17.329, 25.657
-180.864, -81.977, 17.426, 25.690
-180.866, -82.559, 17.503, 25.723
-180.866, -83.145, 17.599, 25.756
-180.859, -83.734, 17.675, 25.789
-180.853, -84.326, 17.771, 25.822
-180.855, -84.920, 17.847, 25.855
-180.855, -85.517, 17.943, 25.888
-180.847, -86.117, 18.018, 25.921
-180.840, -86.720, 18.113, 25.954
-180.841, -87.326, 18.189, 25.987
-180.841, -87.935, 18.282, 26.020
-180.832, -88.546, 18.341, 26.053
-180.825, -89.158, 18.390, 26.086
-180.825, -89.771, 18.380, 26.119
-180.823, -90.381, 18.336, 26.152
-180.813, -90.989, 18.243, 26.185
-180.805, -91.593, 18.124, 26.218
-180.804, -92.192, 17.972, 26.251
-180.802, -92.785, 17.798, 26.284
-180.791, -93.371, 17.601, 26.317
-180.782, -93.951, 17.395, 26.350
-180.780, -94.524, 17.182, 26.383
-180.777, -95.090, 16.973, 26.416
-180.777, -95.649, 16.771, 26.449
-180.775, -96.203, 16.587, 26.482
-180.766, -96.750, 16.415, 26.515
-180.759, -97.293, 16.263, 26.548
-180.760, -97.831, 16.122, 26.581
-180.760, -98.366, 16.001, 26.614
-180.751, -98.896, 15.889, 26.647
-180.744, -99.424, 15.798, 26.680
-180.745, -99.949, 15.713, 26.713
-180.745, -100.471, 15.649, 26.746
-180.736, -100.992, 15.588, 26.779
-180.728, -101.511, 15.549, 26.812
-180.729, -102.029, 15.511, 26.845
-180.727, -102.546, 15.494, 26.878
-180.718, -103.063, 15.474, 26.911
-180.709, -103.579, 15.476, 26.944
-180.709, -104.096, 15.473, 26.977
-180.707, -104.613, 15.490, 27.010
-180.696, -105.130, 15.499, 27.043
-180.687, -105.648, 15.529, 27.076
-180.686, -106.167, 15.550, 27.109
-180.682, -106.687, 15.591, 27.142
-180.682, -107.208, 15.626, 27.175
-180.681, -107.731, 15.675, 27.208
-180.673, -108.255, 15.710, 27.241
-180.666, -108.781, 15.766, 27.274
-180.667, -109.308, 15.809, 27.307
-180.666, -109.837, 15.871, 27.340
-180.658, -110.367, 15.918, 27.373
-180.651, -110.900, 15.986, 27.406
-180.652, -111.435, 16.038, 27.439
-180.651, -111.972, 16.110, 27.472
-180.642, -112.510, 16.164, 27.505
-180.635, -113.051, 16.240, 27.538
-180.635, -113.594, 16.299, 27.571
-180.633, -114.140, 16.377, 27.604
-180.623, -114.688, 16.437, 27.637
-180.615, -115.238, 16.518, 27.670
-180.614, -115.790, 16.582, 27.703
-180.611, -116.345, 16.665, 27.736
-180.601, -116.903, 16.729, 27.769
-180.592, -117.462, 16.812, 27.802
-180.590, -118.024, 16.863, 27.835
-180.586, -118.587, 16.902, 27.868
-180.586, -119.150, 16.886, 27.901
-180.584, -119.711, 16.833, 27.934
-180.575, -120.269, 16.735, 27.967
-180.568, -120.822, 16.611, 28.000
-180.569, -121.371, 16.456, 28.033
-180.569, -121.913, 16.281, 28.066
-180.561, -122.450, 16.090, 28.099
-180.554, -122.980, 15.898, 28.132
-180.555, -123.503, 15.705, 28.165
-180.555, -124.021, 15.524, 28.198
-180.546, -124.533, 15.356, 28.231
-180.539, -125.040, 15.209, 28.264
-180.540, -125.544, 15.074, 28.297
-180.539, -126.043, 14.960, 28.330
-180.529, -126.539, 14.854, 28.363
-180.521, -127.032, 14.772, 28.396
-180.521, -127.523, 14.696, 28.429
-180.520, -128.012, 14.641, 28.462
-180.510, -128.499, 14.590, 28.495
-180.501, -128.985, 14.561, 28.528
-180.500, -129.470, 14.533, 28.561
-180.497, -129.955, 14.526, 28.594
-180.486, -130.440, 14.516, 28.627
-180.477, -130.924, 14.528, 28.660
-180.475, -131.410, 14.534, 28.693
-180.471, -131.895, 14.561, 28.726
-180.471, -132.382, 14.586, 28.759
-180.469, -132.870, 14.624, 28.792
-180.460, -133.359, 14.650, 28.825
-180.453, -133.849, 14.700, 28.858
-180.453, -134.341, 14.736, 28.891
-180.452, -134.834, 14.793, 28.924
-180.443, -135.328, 14.835, 28.957
-180.435, -135.825, 14.900, 28.990
-180.435, -136.323, 14.949, 29.023
-180.434, -136.824, 15.018, 29.056
-180.424, -137.326, 15.071, 29.089
-180.416, -137.831, 15.145, 29.122
-180.415, -138.338, 15.203, 29.155
-180.413, -138.847, 15.281, 29.188
-180.403, -139.358, 15.340, 29.221
-180.394, -139.871, 15.422, 29.254
-180.392, -140.387, 15.486, 29.287
-180.389, -140.906, 15.569, 29.320
-180.378, -141.427, 15.633, 29.353
-180.368, -141.950, 15.702, 29.386
-180.365, -142.474, 15.725, 29.419
-180.361, -142.998, 15.718, 29.452
-180.360, -143.520, 15.661, 29.485
-180.358, -144.038, 15.571, 29.518
-180.348, -144.553, 15.444, 29.551
-180.341, -145.063, 15.295, 29.584
-180.341, -145.567, 15.121, 29.617
-180.340, -146.065, 14.937, 29.650
-180.331, -146.556, 14.745, 29.683
-180.323, -147.042, 14.561, 29.716
-180.324, -147.521, 14.384, 29.749
-180.322, -147.996, 14.228, 29.782
-180.313, -148.466, 14.085, 29.815
-180.305, -148.932, 13.966, 29.848
-180.305, -149.394, 13.858, 29.881
-180.303, -149.854, 13.773, 29.914
-180.293, -150.311, 13.694, 29.947
-180.285, -150.767, 13.640, 29.980
-180.284, -151.221, 13.591, 30.013
-180.281, -151.674, 13.564, 30.046
-180.271, -152.126, 13.537, 30.079
-180.262, -152.577, 13.534, 30.112
-180.260, -153.029, 13.529, 30.145
-180.257, -153.481, 13.545, 30.178
-180.245, -153.934, 13.554, 30.211
-180.235, -154.387, 13.586, 30.244
-180.233, -154.841, 13.609, 30.277
-180.229, -155.297, 13.653, 30.310
-180.228, -155.753, 13.694, 30.343
-180.225, -156.212, 13.747, 30.376
-180.215, -156.672, 13.787, 30.409
-180.207, -157.133, 13.850, 30.442
-180.207, -157.597, 13.898, 30.475
-180.205, -158.062, 13.967, 30.508
-180.195, -158.530, 14.020, 30.541
-180.187, -158.999, 14.094, 30.574
-180.186, -159.471, 14.153, 30.607
-180.184, -159.945, 14.232, 30.640
-180.174, -160.421, 14.293, 30.673
-180.165, -160.900, 14.376, 30.706
-180.163, -161.381, 14.442, 30.739
-180.160, -161.865, 14.527, 30.772
-180.149, -162.351, 14.593, 30.805
-180.139, -162.840, 14.664, 30.838
-180.137, -163.329, 14.690, 30.871
-180.133, -163.819, 14.685, 30.904
-180.121, -164.306, 14.626, 30.937
-180.110, -164.791, 14.539, 30.970
-180.107, -165.271, 14.415, 31.003
-180.103, -165.746, 14.269, 31.036
-180.101, -166.216, 14.100, 31.069
-180.098, -166.680, 13.922, 31.102
-180.088, -167.138, 13.735, 31.135
-180.080, -167.590, 13.557, 31.168
-180.080, -168.037, 13.388, 31.201
-180.078, -168.478, 13.241, 31.234
-180.068, -168.916, 13.108, 31.267
-180.060, -169.349, 13.001, 31.300
-180.059, -169.780, 12.905, 31.333
-180.057, -170.209, 12.833, 31.366
-180.047, -170.635, 12.767, 31.399
-180.038, -171.060, 12.728, 31.432
-180.038, -171.484, 12.691, 31.465
-180.035, -171.907, 12.679, 31.498
-180.024, -172.330, 12.665, 31.531
-180.015, -172.753, 12.676, 31.564
-180.014, -173.176, 12.681, 31.597
-180.010, -173.601, 12.710, 31.630
-179.999, -174.025, 12.729, 31.663
-179.989, -174.451, 12.772, 31.696
-179.987, -174.879, 12.805, 31.729
-179.982, -175.308, 12.859, 31.762
-179.970, -175.738, 12.899, 31.795
-179.960, -176.170, 12.963, 31.828
-179.956, -176.604, 13.012, 31.861
-179.951, -177.040, 13.083, 31.894
-179.939, -177.478, 13.137, 31.927
-179.927, -177.918, 13.214, 31.960
-179.923, -178.360, 13.275, 31.993
-179.917, -178.805, 13.356, 32.026
-179.904, -179.252, 13.420, 32.059
-179.891, -179.702, 13.506, 32.092
-179.875, -180.154, 13.581, 32.125
-179.851, -180.608, 13.634, 32.158
-179.824, -181.064, 13.708, 32.191
-179.803, -181.521, 13.734, 32.224
-179.782, -181.978, 13.732, 32.257
-179.753, -182.433, 13.678, 32.290
-179.725, -182.885, 13.594, 32.323
-179.704, -183.334, 13.472, 32.356
-179.681, -183.777, 13.331, 32.389
-179.651, -184.215, 13.165, 32.422
-179.613, -184.646, 12.977, 32.455
-179.574, -185.070, 12.799, 32.488
-179.543, -185.490, 12.628, 32.521
-179.511, -185.905, 12.470, 32.554
-179.471, -186.314, 12.328, 32.587
-179.433, -186.720, 12.213, 32.620
-179.391, -187.122, 12.114, 32.653
-179.352, -187.522, 12.038, 32.686
-179.308, -187.919, 11.976, 32.719
-179.255, -188.313, 11.913, 32.752
-179.201, -188.706, 11.889, 32.785
-179.153, -189.100, 11.867, 32.818
-179.105, -189.493, 11.869, 32.851
-179.059, -189.887, 11.872, 32.884
-179.011, -190.281, 11.895, 32.917
-178.956, -190.675, 11.913, 32.950
-178.893, -191.068, 11.923, 32.983
-178.828, -191.462, 11.972, 33.016
-178.770, -191.858, 12.007, 33.049
-178.711, -192.256, 12.067, 33.082
-178.644, -192.655, 12.117, 33.115
-178.579, -193.056, 12.183, 33.148
-178.509, -193.458, 12.247, 33.181
-178.441, -193.863, 12.319, 33.214
-178.368, -194.269, 12.388, 33.247
-178.296, -194.678, 12.467, 33.280
-178.219, -195.089, 12.540, 33.313
-178.134, -195.500, 12.593, 33.346
-178.046, -195.913, 12.681, 33.379
-177.964, -196.330, 12.750, 33.412
-177.880, -196.749, 12.842, 33.445
-177.788, -197.169, 12.917, 33.478
-177.697, -197.592, 12.992, 33.511
-177.602, -198.016, 13.031, 33.544
-177.508, -198.440, 13.031, 33.577
-177.410, -198.861, 12.983, 33.610
-177.304, -199.277, 12.887, 33.643
-177.197, -199.689, 12.785, 33.676
-177.098, -200.099, 12.672, 33.709
-176.998, -200.506, 12.561, 33.742
-176.891, -200.906, 12.454, 33.775
-176.786, -201.305, 12.371, 33.808
-176.677, -201.700, 12.302, 33.841
-176.571, -202.095, 12.253, 33.874
-176.471, -202.489, 12.207, 33.907
-176.370, -202.883, 12.189, 33.940
-176.260, -203.274, 12.171, 33.973
-176.144, -203.662, 12.150, 34.006
-176.025, -204.050, 12.169, 34.039
-175.914, -204.441, 12.180, 34.072
-175.802, -204.832, 12.215, 34.105
-175.681, -205.223, 12.244, 34.138
-175.553, -205.611, 12.263, 34.171
-175.422, -206.000, 12.319, 34.204
-175.298, -206.393, 12.359, 34.237
-175.171, -206.787, 12.424, 34.270
-175.036, -207.181, 12.478, 34.303
-174.902, -207.577, 12.549, 34.336
-174.775, -207.977, 12.603, 34.369
-174.644, -208.379, 12.682, 34.402
-174.505, -208.780, 12.745, 34.435
-174.359, -209.181, 12.794, 34.468
-174.210, -209.583, 12.881, 34.501
-174.066, -209.990, 12.949, 34.534
-173.921, -210.399, 13.040, 34.567
-173.768, -210.808, 13.116, 34.600
-173.615, -211.220, 13.207, 34.633
-173.468, -211.638, 13.279, 34.666
-173.318, -212.057, 13.374, 34.699
-173.160, -212.476, 13.452, 34.732
-172.994, -212.895, 13.514, 34.765
-172.825, -213.315, 13.613, 34.798
-172.662, -213.741, 13.690, 34.831
-172.497, -214.169, 13.791, 34.864
-172.324, -214.597, 13.876, 34.897
-172.150, -215.029, 13.975, 34.930
-171.973, -215.462, 14.066, 34.963
-171.786, -215.894, 14.134, 34.996
-171.595, -216.328, 14.236, 35.029
-171.410, -216.767, 14.315, 35.062
-171.230, -217.210, 14.376, 35.095
-171.050, -217.658, 14.481, 35.128
-170.861, -218.104, 14.564, 35.161
-170.663, -218.549, 14.628, 35.194
-170.462, -218.997, 14.734, 35.227
-170.268, -219.450, 14.817, 35.260
-170.071, -219.906, 14.924, 35.293
-169.867, -220.362, 15.013, 35.326
-169.654, -220.817, 15.083, 35.359
-169.437, -221.274, 15.189, 35.392
-169.226, -221.736, 15.270, 35.425
-169.012, -222.201, 15.376, 35.458
-168.790, -222.665, 15.464, 35.491
-168.567, -223.133, 15.566, 35.524
-168.350, -223.607, 15.647, 35.557
-168.129, -224.082, 15.752, 35.590
-167.900, -224.558, 15.839, 35.623
-167.664, -225.031, 15.907, 35.656
-167.424, -225.507, 16.012, 35.689
-167.189, -225.989, 16.090, 35.722
-166.953, -226.473, 16.178, 35.755
-166.709, -226.955, 16.223, 35.788
-166.467, -227.438, 16.234, 35.821
-166.221, -227.918, 16.195, 35.854
-165.978, -228.397, 16.120, 35.887
-165.733, -228.871, 16.018, 35.920
-165.491, -229.342, 15.904, 35.953
-165.257, -229.813, 15.779, 35.986
-165.023, -230.279, 15.668, 36.019
-164.784, -230.740, 15.567, 36.052
-164.540, -231.193, 15.466, 36.085
-164.295, -231.644, 15.397, 36.118
-164.059, -232.098, 15.332, 36.151
-163.822, -232.549, 15.289, 36.184
-163.580, -232.996, 15.250, 36.217
-163.339, -233.443, 15.228, 36.250
-163.105, -233.893, 15.202, 36.283
-162.871, -234.343, 15.202, 36.316
-162.629, -234.789, 15.199, 36.349
-162.381, -235.230, 15.189, 36.382
-162.131, -235.672, 15.212, 36.415
-161.888, -236.118, 15.224, 36.448
-161.645, -236.564, 15.260, 36.481
-161.393, -237.008, 15.289, 36.514
-161.143, -237.454, 15.331, 36.547
-160.899, -237.904, 15.359, 36.580
-160.653, -238.355, 15.414, 36.613
-160.400, -238.804, 15.457, 36.646
-160.148, -239.256, 15.515, 36.679
-159.902, -239.713, 15.557, 36.712
-159.656, -240.171, 15.624, 36.745
-159.402, -240.628, 15.677, 36.778
-159.141, -241.082, 15.716, 36.811
-158.878, -241.538, 15.791, 36.844
-158.621, -241.999, 15.844, 36.877
-158.363, -242.463, 15.922, 36.910
-158.098, -242.924, 15.988, 36.943
-157.832, -243.389, 16.065, 36.976
-157.572, -243.859, 16.122, 37.009
-157.310, -244.331, 16.206, 37.042
-157.041, -244.802, 16.274, 37.075
-156.772, -245.276, 16.357, 37.108
-156.509, -245.756, 16.419, 37.141
-156.245, -246.238, 16.506, 37.174
-155.974, -246.719, 16.578, 37.207
-155.704, -247.204, 16.663, 37.240
-155.430, -247.689, 16.743, 37.273
-155.157, -248.179, 16.828, 37.306
-154.890, -248.674, 16.893, 37.339
-154.622, -249.172, 16.984, 37.372
-154.346, -249.669, 17.058, 37.405
-154.071, -250.169, 17.146, 37.438
-153.803, -250.676, 17.212, 37.471
-153.534, -251.185, 17.304, 37.504
-153.257, -251.694, 17.380, 37.537
-152.982, -252.206, 17.468, 37.570
-152.714, -252.725, 17.535, 37.603
-152.444, -253.247, 17.628, 37.636
-152.168, -253.767, 17.704, 37.669
-151.893, -254.292, 17.794, 37.702
-151.624, -254.823, 17.863, 37.735
-151.355, -255.357, 17.956, 37.768
-151.079, -255.890, 18.033, 37.801
-150.805, -256.428, 18.123, 37.834
-150.537, -256.971, 18.191, 37.867
-150.268, -257.517, 18.284, 37.900
-149.992, -258.063, 18.361, 37.933
-149.718, -258.613, 18.452, 37.966
-149.451, -259.169, 18.520, 37.999
-149.190, -259.730, 18.578, 38.032
-148.930, -260.294, 18.671, 38.065
-148.662, -260.858, 18.735, 38.098
-148.394, -261.425, 18.826, 38.131
-148.131, -261.997, 18.896, 38.164
-147.877, -262.574, 18.928, 38.197
-147.625, -263.152, 18.951, 38.230
-147.367, -263.727, 18.912, 38.263
-147.110, -264.301, 18.846, 38.296
-146.863, -264.874, 18.740, 38.329
-146.625, -265.446, 18.594, 38.362
-146.392, -266.014, 18.431, 38.395
-146.154, -266.574, 18.249, 38.428
-145.919, -267.128, 18.063, 38.461
-145.694, -267.680, 17.878, 38.494
-145.480, -268.229, 17.691, 38.527
-145.270, -268.774, 17.525, 38.560
-145.054, -269.312, 17.371, 38.593
-144.841, -269.846, 17.236, 38.626
-144.637, -270.380, 17.114, 38.659
-144.443, -270.913, 16.994, 38.692
-144.253, -271.443, 16.899, 38.725
-144.056, -271.969, 16.810, 38.758
-143.860, -272.492, 16.743, 38.791
-143.673, -273.017, 16.683, 38.824
-143.495, -273.542, 16.620, 38.857
-143.320, -274.067, 16.586, 38.890
-143.137, -274.589, 16.548, 38.923
-142.955, -275.110, 16.535, 38.956
-142.781, -275.633, 16.523, 38.989
-142.615, -276.158, 16.503, 39.022
-142.452, -276.684, 16.514, 39.055
-142.280, -277.208, 16.512, 39.088
-142.109, -277.733, 16.536, 39.121
-141.946, -278.260, 16.556, 39.154
-141.790, -278.790, 16.565, 39.187
-141.636, -279.322, 16.604, 39.220
-141.485, -279.856, 16.641, 39.253
-141.332, -280.391, 16.682, 39.286
-141.183, -280.928, 16.724, 39.319
-141.033, -281.467, 16.774, 39.352
-140.887, -282.008, 16.821, 39.385
-140.741, -282.551, 16.877, 39.418
-140.598, -283.097, 16.930, 39.451
-140.454, -283.645, 16.991, 39.484
-140.314, -284.196, 17.048, 39.517
-140.182, -284.750, 17.087, 39.550
-140.052, -285.306, 17.157, 39.583
-139.915, -285.863, 17.204, 39.616
-139.777, -286.422, 17.278, 39.649
-139.646, -286.984, 17.342, 39.682
-139.523, -287.551, 17.388, 39.715
-139.402, -288.119, 17.466, 39.748
-139.274, -288.689, 17.519, 39.781
-139.145, -289.261, 17.600, 39.814
-139.023, -289.837, 17.669, 39.847
-138.909, -290.416, 17.721, 39.880
-138.797, -290.998, 17.804, 39.913
-138.687, -291.583, 17.879, 39.946
-138.576, -292.171, 17.955, 39.979
-138.469, -292.762, 18.030, 40.012
-138.372, -293.356, 18.082, 40.045
-138.278, -293.953, 18.166, 40.078
-138.177, -294.552, 18.224, 40.111
-138.077, -295.154, 18.309, 40.144
-137.984, -295.759, 18.367, 40.177
-137.891, -296.365, 18.405, 40.210
-137.803, -296.971, 18.394, 40.243
-137.724, -297.577, 18.326, 40.276
-137.647, -298.179, 18.235, 40.309
-137.565, -298.777, 18.105, 40.342
-137.483, -299.370, 17.953, 40.375
-137.410, -299.957, 17.777, 40.408
-137.346, -300.540, 17.578, 40.441
-137.286, -301.116, 17.375, 40.474
-137.218, -301.684, 17.170, 40.507
-137.152, -302.246, 16.971, 40.540
-137.094, -302.803, 16.786, 40.573
-137.046, -303.355, 16.607, 40.606
-137.001, -303.902, 16.452, 40.639
-136.959, -304.445, 16.313, 40.672
-136.917, -304.984, 16.192, 40.705
-136.879, -305.519, 16.082, 40.738
-136.841, -306.052, 15.989, 40.771
-136.809, -306.582, 15.906, 40.804
-136.777, -307.110, 15.839, 40.837
-136.749, -307.636, 15.782, 40.870
-136.721, -308.161, 15.738, 40.903
-136.697, -308.685, 15.703, 40.936
-136.672, -309.208, 15.681, 40.969
-136.651, -309.730, 15.665, 41.002
-136.640, -310.252, 15.642, 41.035
-136.630, -310.774, 15.650, 41.068
-136.623, -311.297, 15.660, 41.101
-136.615, -311.820, 15.677, 41.134
-136.611, -312.343, 15.697, 41.167
-136.607, -312.868, 15.727, 41.200
-136.607, -313.393, 15.757, 41.233
-136.607, -313.920, 15.797, 41.266
-136.611, -314.448, 15.836, 41.299
-136.624, -314.977, 15.859, 41.332
-136.640, -315.507, 15.914, 41.365
-136.648, -316.039, 15.948, 41.398
-136.657, -316.572, 16.010, 41.431
-136.673, -317.108, 16.063, 41.464
-136.698, -317.644, 16.101, 41.497
-136.725, -318.182, 16.171, 41.530
-136.745, -318.722, 16.217, 41.563
-136.765, -319.264, 16.291, 41.596
-136.792, -319.809, 16.355, 41.629
-136.828, -320.354, 16.402, 41.662
-136.873, -320.900, 16.446, 41.695
-136.926, -321.447, 16.496, 41.728
-136.981, -321.996, 16.576, 41.761
-137.030, -322.548, 16.631, 41.794
-137.082, -323.102, 16.713, 41.827
-137.143, -323.658, 16.782, 41.860
-137.215, -324.214, 16.831, 41.893
-137.290, -324.771, 16.898, 41.926
-137.360, -325.331, 16.918, 41.959
-137.431, -325.890, 16.915, 41.992
-137.511, -326.446, 16.860, 42.025
-137.590, -326.999, 16.771, 42.058
-137.674, -327.548, 16.648, 42.091
-137.766, -328.089, 16.488, 42.124
-137.859, -328.625, 16.316, 42.157
-137.956, -329.153, 16.130, 42.190
-138.050, -329.676, 15.942, 42.223
-138.148, -330.192, 15.753, 42.256
-138.246, -330.702, 15.576, 42.289
-138.348, -331.206, 15.413, 42.322
-138.459, -331.702, 15.255, 42.355
-138.573, -332.194, 15.125, 42.388
-138.679, -332.683, 15.007, 42.421
-138.786, -333.169, 14.911, 42.454
-138.901, -333.651, 14.824, 42.487
-139.025, -334.127, 14.739, 42.520
-139.151, -334.600, 14.685, 42.553
-139.269, -335.074, 14.632, 42.586
-139.389, -335.547, 14.604, 42.619
-139.516, -336.017, 14.580, 42.652
-139.652, -336.483, 14.550, 42.685
-139.790, -336.949, 14.554, 42.718
-139.920, -337.417, 14.549, 42.751
-140.052, -337.885, 14.569, 42.784
-140.192, -338.351, 14.586, 42.817
-140.340, -338.815, 14.593, 42.850
-140.491, -339.279, 14.633, 42.883
-140.645, -339.743, 14.671, 42.916
-140.798, -340.209, 14.716, 42.949
-140.956, -340.675, 14.760, 42.982
-141.115, -341.143, 14.814, 43.015
-141.279, -341.611, 14.865, 43.048
-141.443, -342.080, 14.926, 43.081
-141.613, -342.550, 14.982, 43.114
-141.782, -343.022, 15.050, 43.147
-141.957, -343.494, 15.111, 43.180
-142.132, -343.969, 15.182, 43.213
-142.311, -344.444, 15.248, 43.246
-142.491, -344.922, 15.323, 43.279
-142.676, -345.400, 15.391, 43.312
-142.870, -345.877, 15.441, 43.345
-143.066, -346.355, 15.524, 43.378
-143.257, -346.838, 15.582, 43.411
-143.450, -347.323, 15.666, 43.444
-143.651, -347.806, 15.722, 43.477
-143.851, -348.292, 15.760, 43.510
-144.055, -348.775, 15.746, 43.543
-144.257, -349.258, 15.694, 43.576
-144.463, -349.735, 15.601, 43.609
-144.665, -350.210, 15.479, 43.642
-144.870, -350.678, 15.330, 43.675
-145.071, -351.141, 15.167, 43.708
-145.274, -351.598, 14.996, 43.741
-145.474, -352.050, 14.828, 43.774
-145.675, -352.495, 14.668, 43.807
-145.874, -352.937, 14.527, 43.840
-146.075, -353.374, 14.401, 43.873
-146.273, -353.807, 14.294, 43.906
-146.474, -354.236, 14.201, 43.939
-146.673, -354.664, 14.125, 43.972
-146.864, -355.092, 14.053, 44.005
-147.056, -355.519, 14.008, 44.038
-147.254, -355.941, 13.968, 44.071
-147.458, -356.359, 13.926, 44.104
-147.663, -356.776, 13.919, 44.137
-147.860, -357.196, 13.905, 44.170
-148.058, -357.616, 13.917, 44.203
-148.263, -358.033, 13.927, 44.236
-148.466, -358.452, 13.953, 44.269
-148.662, -358.875, 13.968, 44.302
-148.860, -359.298, 14.009, 44.335
-149.065, -359.720, 14.042, 44.368
-149.276, -360.139, 14.064, 44.401
-149.490, -360.558, 14.121, 44.434
-149.696, -360.983, 14.159, 44.467
-149.904, -361.409, 14.223, 44.500
-150.119, -361.834, 14.278, 44.533
-150.333, -362.261, 14.346, 44.566
-150.541, -362.694, 14.396, 44.599
-150.751, -363.128, 14.472, 44.632
-150.968, -363.561, 14.534, 44.665
-151.192, -363.992, 14.582, 44.698
-151.419, -364.425, 14.665, 44.731
-151.639, -364.864, 14.724, 44.764
-151.861, -365.304, 14.810, 44.797
-152.090, -365.744, 14.883, 44.830
-152.318, -366.187, 14.968, 44.863
-152.542, -366.635, 15.033, 44.896
-152.767, -367.086, 15.123, 44.929
-152.999, -367.536, 15.199, 44.962
-153.239, -367.984, 15.257, 44.995
-153.481, -368.434, 15.351, 45.028
-153.718, -368.890, 15.419, 45.061
-153.956, -369.348, 15.514, 45.094
-154.201, -369.806, 15.595, 45.127
-154.446, -370.267, 15.687, 45.160
-154.687, -370.734, 15.758, 45.193
-154.928, -371.203, 15.855, 45.226
-155.178, -371.672, 15.935, 45.259
-155.426, -372.144, 16.030, 45.292
-155.669, -372.622, 16.102, 45.325
-155.913, -373.103, 16.199, 45.358
-156.164, -373.584, 16.280, 45.391
-156.422, -374.063, 16.344, 45.424
-156.683, -374.545, 16.443, 45.457
-156.937, -375.032, 16.515, 45.490
-157.193, -375.523, 16.614, 45.523
-157.456, -376.012, 16.698, 45.556
-157.719, -376.506, 16.793, 45.589
-157.977, -377.005, 16.866, 45.622
-158.236, -377.507, 16.965, 45.655
-158.503, -378.008, 17.047, 45.688
-158.770, -378.512, 17.142, 45.721
-159.040, -379.018, 17.229, 45.754
-159.310, -379.528, 17.323, 45.787
-159.574, -380.044, 17.395, 45.820
-159.840, -380.562, 17.493, 45.853
-160.113, -381.079, 17.574, 45.886
-160.385, -381.601, 17.668, 45.919
-160.660, -382.124, 17.754, 45.952
-160.936, -382.651, 17.847, 45.985
-161.215, -383.179, 17.933, 46.018
-161.495, -383.710, 18.025, 46.051
-161.769, -384.246, 18.095, 46.084
-162.044, -384.786, 18.191, 46.117
-162.326, -385.325, 18.272, 46.150
